법정동코드,법정동명,폐지여부
4167012100,경기도 여주시 오학동,존재
4167012200,경기도 여주시 현암동,존재
4167012300,경기도 여주시 오금동,존재
4167025000,경기도 여주시 가남읍,존재
4167025021,경기도 여주시 가남읍 태평리,존재
4167025022,경기도 여주시 가남읍 상활리,존재
4167025023,경기도 여주시 가남읍 신해리,존재
4167025024,경기도 여주시 가남읍 대신리,존재
4167025025,경기도 여주시 가남읍 은봉리,존재
4167025026,경기도 여주시 가남읍 건장리,존재
4167025027,경기도 여주시 가남읍 심석리,존재
4167025028,경기도 여주시 가남읍 삼군리,존재
4167025029,경기도 여주시 가남읍 오산리,존재
4167025030,경기도 여주시 가남읍 정단리,존재
4167025031,경기도 여주시 가남읍 화평리,존재
4167025032,경기도 여주시 가남읍 본두리,존재
4167025033,경기도 여주시 가남읍 하귀리,존재
4167025034,경기도 여주시 가남읍 안금리,존재
4167025035,경기도 여주시 가남읍 양귀리,존재
4167025036,경기도 여주시 가남읍 연대리,존재
4167025037,경기도 여주시 가남읍 금당리,존재
4167025038,경기도 여주시 가남읍 금곡리,존재
4167025039,경기도 여주시 가남읍 송림리,존재
4167025040,경기도 여주시 가남읍 삼승리,존재
4167031000,경기도 여주시 점동면,존재
4167031021,경기도 여주시 점동면 청안리,존재
4167031022,경기도 여주시 점동면 부구리,존재
4167031023,경기도 여주시 점동면 덕평리,존재
4167031024,경기도 여주시 점동면 원부리,존재
4167031025,경기도 여주시 점동면 관한리,존재
4167031026,경기도 여주시 점동면 뇌곡리,존재
4167031027,경기도 여주시 점동면 성신리,존재
4167031028,경기도 여주시 점동면 당진리,존재
4167031029,경기도 여주시 점동면 현수리,존재
4167031030,경기도 여주시 점동면 사곡리,존재
4167031031,경기도 여주시 점동면 장안리,존재
4167031032,경기도 여주시 점동면 삼합리,존재
4167031033,경기도 여주시 점동면 도리,존재
4167031034,경기도 여주시 점동면 흔암리,존재
4167031035,경기도 여주시 점동면 처리,존재
4167032000,경기도 여주시 흥천면,존재
4167032021,경기도 여주시 흥천면 복대리,존재
4167032022,경기도 여주시 흥천면 계신리,존재
4167032023,경기도 여주시 흥천면 문장리,존재
4167032024,경기도 여주시 흥천면 내사리,존재
4167032025,경기도 여주시 흥천면 외사리,존재
4167032026,경기도 여주시 흥천면 상대리,존재
4167032027,경기도 여주시 흥천면 다대리,존재
4167032028,경기도 여주시 흥천면 하다리,존재
4167032029,경기도 여주시 흥천면 상백리,존재
4167032030,경기도 여주시 흥천면 귀백리,존재
4167032031,경기도 여주시 흥천면 율극리,존재
4167032032,경기도 여주시 흥천면 효지리,존재
4167032033,경기도 여주시 흥천면 대당리,존재
4167032034,경기도 여주시 흥천면 신근리,존재
4167033000,경기도 여주시 금사면,존재
4167033021,경기도 여주시 금사면 이포리,존재
4167033022,경기도 여주시 금사면 궁리,존재
4167033023,경기도 여주시 금사면 도곡리,존재
4167033024,경기도 여주시 금사면 장흥리,존재
4167033025,경기도 여주시 금사면 주록리,존재
4167033026,경기도 여주시 금사면 전북리,존재
4167033027,경기도 여주시 금사면 소유리,존재
4167033028,경기도 여주시 금사면 상호리,존재
4167033029,경기도 여주시 금사면 하호리,존재
4167033030,경기도 여주시 금사면 금사리,존재
4167033031,경기도 여주시 금사면 외평리,존재
4167034000,경기도 여주시 능서면,폐지
4167034021,경기도 여주시 능서면 번도리,폐지
4167034022,경기도 여주시 능서면 구양리,폐지
4167034023,경기도 여주시 능서면 왕대리,폐지
4167034024,경기도 여주시 능서면 백석리,폐지
4167034025,경기도 여주시 능서면 내양리,폐지
4167034026,경기도 여주시 능서면 용은리,폐지
4167034027,경기도 여주시 능서면 매화리,폐지
4167034028,경기도 여주시 능서면 양거리,폐지
4167034029,경기도 여주시 능서면 마래리,폐지
4167034030,경기도 여주시 능서면 광대리,폐지
4167034031,경기도 여주시 능서면 오계리,폐지
4167034032,경기도 여주시 능서면 매류리,폐지
4167034033,경기도 여주시 능서면 신지리,폐지
4167034500,경기도 여주시 세종대왕면,존재
4167034521,경기도 여주시 세종대왕면 번도리,존재
4167034522,경기도 여주시 세종대왕면 구양리,존재
4167034523,경기도 여주시 세종대왕면 왕대리,존재
4167034524,경기도 여주시 세종대왕면 백석리,존재
4167034525,경기도 여주시 세종대왕면 내양리,존재
4167034526,경기도 여주시 세종대왕면 용은리,존재
4167034527,경기도 여주시 세종대왕면 매화리,존재
4167034528,경기도 여주시 세종대왕면 양거리,존재
4167034529,경기도 여주시 세종대왕면 마래리,존재
4167034530,경기도 여주시 세종대왕면 광대리,존재
4167034531,경기도 여주시 세종대왕면 오계리,존재
4167034532,경기도 여주시 세종대왕면 매류리,존재
4167034533,경기도 여주시 세종대왕면 신지리,존재
4167035000,경기도 여주시 대신면 ,존재
4167035021,경기도 여주시 대신면 후포리,존재
4167035022,경기도 여주시 대신면 당산리,존재
4167035023,경기도 여주시 대신면 가산리,존재
4167035024,경기도 여주시 대신면 천남리,존재
4167035025,경기도 여주시 대신면 하림리,존재
4167035026,경기도 여주시 대신면 상구리,존재
4167035027,경기도 여주시 대신면 장풍리,존재
4167035028,경기도 여주시 대신면 옥촌리,존재
4167035029,경기도 여주시 대신면 윤촌리,존재
4167035030,경기도 여주시 대신면 무촌리,존재
4167035031,경기도 여주시 대신면 도롱리,존재
4167035032,경기도 여주시 대신면 계림리,존재
4167035033,경기도 여주시 대신면 송촌리,존재
4167035034,경기도 여주시 대신면 천서리,존재
4167035035,경기도 여주시 대신면 당남리,존재
4167035036,경기도 여주시 대신면 보통리,존재
4167035037,경기도 여주시 대신면 율촌리,존재
4167035038,경기도 여주시 대신면 초현리,존재
4167035039,경기도 여주시 대신면 양촌리,존재
4167036000,경기도 여주시 북내면,존재
4167036021,경기도 여주시 북내면 당우리,존재
4167036022,경기도 여주시 북내면 신남리,존재
4167036023,경기도 여주시 북내면 외룡리,존재
4167036024,경기도 여주시 북내면 내룡리,존재
4167036025,경기도 여주시 북내면 상교리,존재
4167036026,경기도 여주시 북내면 주암리,존재
4167036027,경기도 여주시 북내면 서원리,존재
4167036028,경기도 여주시 북내면 석우리,존재
4167036029,경기도 여주시 북내면 덕산리,존재
4167036030,경기도 여주시 북내면 장암리,존재
4167036031,경기도 여주시 북내면 중암리,존재
4167036032,경기도 여주시 북내면 운촌리,존재
4167036033,경기도 여주시 북내면 신접리,존재
4167036034,경기도 여주시 북내면 지내리,존재
4167036035,경기도 여주시 북내면 가정리,존재
4167037000,경기도 여주시 강천면,존재
4167037021,경기도 여주시 강천면 간매리,존재
4167037022,경기도 여주시 강천면 걸은리,존재
4167037023,경기도 여주시 강천면 이호리,존재
4167037024,경기도 여주시 강천면 가야리,존재
4167037025,경기도 여주시 강천면 적금리,존재
4167037026,경기도 여주시 강천면 굴암리,존재
4167037027,경기도 여주시 강천면 강천리,존재
4167037028,경기도 여주시 강천면 부평리,존재
4167037029,경기도 여주시 강천면 도전리,존재
4167038000,경기도 여주시 산북면,존재
4167038021,경기도 여주시 산북면 상품리,존재
4167038022,경기도 여주시 산북면 송현리,존재
4167038023,경기도 여주시 산북면 후리,존재
4167038024,경기도 여주시 산북면 명품리,존재
4167038025,경기도 여주시 산북면 주어리,존재
4167038026,경기도 여주시 산북면 백자리,존재
4167038027,경기도 여주시 산북면 용담리,존재
4171000000,경기도 양주군,폐지
4171001000,경기도 양주군 동두천읍,폐지
4171001001,경기도 양주군 동두천읍 생연리,폐지
4171001002,경기도 양주군 동두천읍 보산리,폐지
4171001003,경기도 양주군 동두천읍 걸산리,폐지
4171001004,경기도 양주군 동두천읍 송내리,폐지
4171001005,경기도 양주군 동두천읍 지행리,폐지
4171001006,경기도 양주군 동두천읍 동두천리,폐지
4171001007,경기도 양주군 동두천읍 안흥리,폐지
4171001008,경기도 양주군 동두천읍 상봉암리,폐지
4171001009,경기도 양주군 동두천읍 하봉암리,폐지
4171001010,경기도 양주군 동두천읍 광암리,폐지
4171001011,경기도 양주군 동두천읍 탑동리,폐지
4171001012,경기도 양주군 동두천읍 상패리,폐지
4171001500,경기도 양주군 구리읍,폐지
4171001501,경기도 양주군 구리읍 인창리,폐지
4171001502,경기도 양주군 구리읍 사노리,폐지
4171001503,경기도 양주군 구리읍 교문리,폐지
4171001504,경기도 양주군 구리읍 아천리,폐지
4171001505,경기도 양주군 구리읍 갈매리,폐지
4171001506,경기도 양주군 구리읍 수택리,폐지
4171001507,경기도 양주군 구리읍 토평리,폐지
4171002000,경기도 양주군 미금읍,폐지
4171002001,경기도 양주군 미금읍 금곡리,폐지
4171002002,경기도 양주군 미금읍 도농리,폐지
4171002003,경기도 양주군 미금읍 지금리,폐지
4171002004,경기도 양주군 미금읍 가운리,폐지
4171002005,경기도 양주군 미금읍 수석리,폐지
4171002006,경기도 양주군 미금읍 삼패리,폐지
4171002007,경기도 양주군 미금읍 이패리,폐지
4171002008,경기도 양주군 미금읍 일패리,폐지
4171002009,경기도 양주군 미금읍 평내리,폐지
4171002010,경기도 양주군 미금읍 호평리,폐지
4171002500,경기도 양주군 의정부읍,폐지
4171002501,경기도 양주군 의정부읍 의정부리,폐지
4171002502,경기도 양주군 의정부읍 자일리,폐지
4171002503,경기도 양주군 의정부읍 금오리,폐지
4171002504,경기도 양주군 의정부읍 가능리,폐지
4171002505,경기도 양주군 의정부읍 사양리,폐지
4171002506,경기도 양주군 의정부읍 낙양리,폐지
4171002507,경기도 양주군 의정부읍 민락리,폐지
4171002508,경기도 양주군 의정부읍 호원리,폐지
4171002509,경기도 양주군 의정부읍 용현리,폐지
4171002510,경기도 양주군 의정부읍 신곡리,폐지
4171002511,경기도 양주군 의정부읍 장암리,폐지
4171003000,경기도 양주군 회천면,폐지
4171003001,경기도 양주군 회천면 덕정리,폐지
4171003002,경기도 양주군 회천면 고암리,폐지
4171003003,경기도 양주군 회천면 회정리,폐지
4171003004,경기도 양주군 회천면 덕계리,폐지
4171003005,경기도 양주군 회천면 회암리,폐지
4171003006,경기도 양주군 회천면 율정리,폐지
4171003007,경기도 양주군 회천면 옥정리,폐지
4171003008,경기도 양주군 회천면 봉양리,폐지
4171003500,경기도 양주군 이남면,폐지
4171003501,경기도 양주군 이남면 생연리,폐지
4171003502,경기도 양주군 이남면 보산리,폐지
4171003503,경기도 양주군 이남면 걸산리,폐지
4171003504,경기도 양주군 이남면 송내리,폐지
4171003505,경기도 양주군 이남면 지행리,폐지
4171003506,경기도 양주군 이남면 동두천리,폐지
4171003507,경기도 양주군 이남면 안흥리,폐지
4171003508,경기도 양주군 이남면 상봉암리,폐지
4171003509,경기도 양주군 이남면 하봉암리,폐지
4171003510,경기도 양주군 이남면 광암리,폐지
4171003511,경기도 양주군 이남면 탑동리,폐지
4171003512,경기도 양주군 이남면 상패리,폐지
4171004000,경기도 양주군 구리면,폐지
4171004001,경기도 양주군 구리면 인창리,폐지
4171004002,경기도 양주군 구리면 사노리,폐지
4171004003,경기도 양주군 구리면 교문리,폐지
